Name;Pago;Despacho;Moneda;Subtotal;Precio despacho;Total;Desc monto;Shipping Method;Cantidad;Producto;Precio oferta;Precio normal;SKU;status despacho;Ciudad;Codigo postal;Region
#42516;Pagado;Despachado;CLP;39960;9990;49950;0;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 37;9990;49990;0037072037;fulfilled;Santiago;PUENTEALTO;RM
#42516;;;;;;;;;1;Botin Toronto Negro Premium - Negro / 36;9990;49990;0100072036;fulfilled;;;
#42516;;;;;;;;;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;39990;8172078537;fulfilled;;;
#42516;;;;;;;;;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;49990;1004072038;fulfilled;;;
#42515;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;fulfilled;Constitucion;CONSTITUCION;ML
#42514;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Sandalia Naroa Rosado Premium - Rosado / 35;9990;39990;0100077435;fulfilled;La Florida;'8290702;RM
#42513;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;La Granja;'8800181;RM
#42512;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 38;9990;29990;4501072038;fulfilled;La florida;SANTIAGO;RM
#42511;Pagado;Despachado;CLP;35910;19990;55900;0;Despacho Region Metropolitana;3;Calcetin  Blanco Premium - Blanco / TamaÃ±o Ã_nico;3990;;0003501000;fulfilled;Las Condes;SANTIAGO;RM
#42511;;;;;;;;;6;Calcetin   Premium - Negro / TamaÃ±o Ã_nico;3990;;0004502000;fulfilled;;;
#42510;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Naya Blanco Premiumi - Beige / 39;9990;29990;0002281039;fulfilled;Santiago;'9700000;RM
#42510;;;;;;;;;1;Sandalia Nala Negro Premium - Negro / 39;9990;32990;1018072039;fulfilled;;;
#42510;;;;;;;;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;39990;0007075239;fulfilled;;;
#42509;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 35;9990;39990;6102072035;fulfilled;Melipilla;MELIPILLA;RM
#42508;Pagado;Despachado;CLP;39960;19990;59950;0;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;39990;4706078538;fulfilled;Quilpiuw;QUILPUE;VS
#42508;;;;;;;;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;29990;0400072038;fulfilled;;;
#42508;;;;;;;;;1;Botin Brucelas Verde musgo Premium - Verde musgo / 38;9990;36990;9451078438;fulfilled;;;
#42508;;;;;;;;;1;Botin Nevada Snake Premium - Taupe / 38;9990;39990;6275075838;fulfilled;;;
#42507;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;39990;4706078540;fulfilled;Curico;CURICO;ML
#42506;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 39;9990;29990;0100071039;fulfilled;ValparaÃ_so;VALPARAISO;VS
#42505;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;39990;0003284439;fulfilled;Santiago;'8320000;RM
#42504;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 37;9990;39990;0100071037;pending;Las condes;SANTIAGO;RM
#42504;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;29990;0200077437;fulfilled;;;
#42504;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;;;
#42503;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 39;9990;39990;6001202039;fulfilled;El Bosque;SANTIAGO;RM
#42502;Pagado;Despachado;CLP;39960;19990;59950;0;Despacho Region;1;Sandalia Azalea Negro Premium - Negro / 39;9990;39990;0007072039;pending;Canete;CAÃ‘ETE;BI
#42502;;;;;;;;;1;Botin Fenix Negro Premium - Negro / 39;9990;39990;6680072039;fulfilled;;;
#42502;;;;;;;;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;39990;0001282039;fulfilled;;;
#42502;;;;;;;;;1;Botin Florida Negro Premium - Negro / 39;9990;39990;6983052039;fulfilled;;;
#42501;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Naya Blanco Premiumi - Beige / 40;9990;29990;0002281040;fulfilled;Providencia;SANTIAGO;RM
#42500;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;29990;0002281037;fulfilled;CuricÃ_;CURICO;ML
#42500;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;;;
#42499;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;29990;0100072037;fulfilled;Las condes;SANTIAGO;RM
#42498;Pagado;Despachado;CLP;14990;3990;18980;0;Despacho Region Metropolitana;1;Zapato Vicenza Negro Premium - Negro / 37;14990;36990;0050072037;fulfilled;Metropolitana de Santiago;Ã‘UÃ‘OA;RM
#42497;Pagado;Despachado;CLP;16980;19990;36970;22980;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;34990;1001201038;fulfilled;Puerto montt ;PUERTOMONTT;LL
#42497;;;;;;;;;2;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;;;
#42497;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;;;
#42496;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 40;9990;39990;0023076140;fulfilled;Vitacura;SANTIAGO;RM
#42495;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;29990;0300072038;fulfilled;Puente alto;SANTIAGO;RM
#42494;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 38;9990;39990;6102072038;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42494;;;;;;;;;1;Zapatilla Oviedo Negro Premium - Negro / 36;9990;39990;6102072036;fulfilled;;;
#42493;Pagado;Despachado;CLP;39960;0;39960;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;Providencia;SANTIAGO;RM
#42493;;;;;;;;;1;Sandalia Nala Negro Premium - Negro / 37;9990;32990;1018072037;pending;;;
#42493;;;;;;;;;2;Sandalia Naroa Blanco Premium - Blanco / 36;9990;39990;0100071036;fulfilled;;;
#42492;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Botin Lancaster Negro Premium - Negro / 39;9990;39990;0080072039;fulfilled;QuilpuÃ©;QUILPUÃ‰;VS
#42492;;;;;;;;;1;Botin Granada Burdeo Premium - Burdeo / 39;9990;36990;0010058539;fulfilled;;;
#42491;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;29990;0100071038;fulfilled;Melipilla;MELIPILLA;RM
#42490;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;fulfilled;MaipÃº;SANTIAGO;RM
#42490;;;;;;;;;1;Botin Tijuana Burdeo Premium - Burdeo / 37;9990;39990;0020078537;fulfilled;;;
#42490;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 36;9990;29990;0100071036;fulfilled;;;
#42489;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;44990;1838072038;fulfilled;La Cisterna;'7970294;RM
#42488;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Botin Fenix Negro Premium - Negro / 39;9990;39990;6680072039;fulfilled;santiago;18865276K;RM
#42488;;;;;;;;;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;;;
#42487;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 38;9990;29990;4501072038;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42487;;;;;;;;;1;Zapatilla Shanghai Blanco Premium - Blanco / 38;9990;39990;0300071038;pending;;;
#42486;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;39990;8172078537;fulfilled;San Miguel;SANTIAGO;RM
#42485;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;44990;1022289038;fulfilled;SAN BERNARDO;SANTIAGO;RM
#42484;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Sandalia Gardenia Negro Premium - Negro / 35;9990;39990;0006072035;fulfilled;La cisterna;SANTIAGO;RM
#42484;;;;;;;;;1;Sandalia Nala Blanco Premium - Blanco / 35;9990;32990;1018071035;fulfilled;;;
#42484;;;;;;;;;1;Sandalia Crisantemo Negro Premium - Negro / 35;9990;39990;0012072035;fulfilled;;;
#42483;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;BUIN;METROPOLITANADESANTIAGO;RM
#42482;Pagado;Despachado;CLP;409590;0;409590;0;Retiro en tienda;6;Sandalia Jade Negro Premium - Negro / 40;9990;39990;2130072040;fulfilled;Puente Alto;'8150215;RM
#42482;;;;;;;;;3;Sandalia Jade Negro Premium - Negro / 39;9990;39990;2130072039;fulfilled;;;
#42482;;;;;;;;;6;Sandalia Jade Negro Premium - Negro / 38;9990;39990;2130072038;fulfilled;;;
#42482;;;;;;;;;2;Sandalia Jade Negro Premium - Negro / 36;9990;39990;2130072036;fulfilled;;;
#42482;;;;;;;;;2;Sandalia Jade Negro Premium - Negro / 35;9990;39990;2130072035;pending;;;
#42482;;;;;;;;;5;Zapatilla Melbourne Negro Premium - Negro / 38;9990;49990;1004072038;fulfilled;;;
#42482;;;;;;;;;5;Zapatilla Melbourne Negro Premium - Negro / 35;9990;49990;1004072035;fulfilled;;;
#42482;;;;;;;;;2;Botin Tijuana Negro Premium - Beige / 37;9990;36990;0020072037;pending;;;
#42482;;;;;;;;;2;Botin Florida Negro Premium - Negro / 40;9990;39990;6983052040;fulfilled;;;
#42482;;;;;;;;;2;Botin Florida Negro Premium - Negro / 39;9990;39990;6983052039;fulfilled;;;
#42482;;;;;;;;;6;Botin Houston Negro Premium - Negro / 39;9990;39990;3968052039;fulfilled;;;
#42481;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;39990;0080072037;fulfilled;Coronel;CORONEL;BI
#42481;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;39990;0011071037;fulfilled;;;
#42480;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;39990;3679079039;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42479;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;49990;1000071038;fulfilled;Curanilahue;CURANILAHUE;BI
#42478;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 36;9990;39990;0200071036;fulfilled;Santiago;PENALOLEN;RM
#42477;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Gardenia Negro Premium - Negro / 35;9990;39990;0006072035;fulfilled;Quilicura;SANTIAGO;RM
#42476;Pagado;Despachado;CLP;39960;19990;59950;0;Despacho Region;1;Sandalia Amelia Blanco Premium - Blanco / 37;9990;39990;0200071037;fulfilled;Hualpen;CONCEPCION;BI
#42476;;;;;;;;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;29990;0100071037;fulfilled;;;
#42476;;;;;;;;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;49990;1003204038;fulfilled;;;
#42476;;;;;;;;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;34990;1001201038;fulfilled;;;
#42475;Pagado;Despachado;CLP;39960;0;39960;0;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;San bernardo;SANTIAGO;RM
#42475;;;;;;;;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;29990;4501072037;fulfilled;;;
#42475;;;;;;;;;1;Zapatilla Naya Blanco Premiumi - Beige / 36;9990;29990;0002281036;fulfilled;;;
#42475;;;;;;;;;1;Zapatilla Fernanda Rojo Premium - Rojo / 37;9990;24990;7281367637;fulfilled;;;
#42474;Pagado;Despachado;CLP;39960;9990;49950;0;Despacho Region Metropolitana;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;39990;3679079039;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42474;;;;;;;;;1;Zapatilla York Blanco Premium - Blanco / 39;9990;39990;2000289039;fulfilled;;;
#42474;;;;;;;;;1;Sandalia Jade Negro Premium - Negro / 39;9990;39990;2130072039;fulfilled;;;
#42474;;;;;;;;;1;Sandalia Iris Negro Premium - Negro / 40;9990;39990;0017072040;fulfilled;;;
#42473;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 36;9990;39990;0017072036;fulfilled;Huechuraba;SANTIAGO;RM
#42473;;;;;;;;;1;Zapatilla Delhi Rosado Premium - Rosado / 36;9990;29990;0200077436;fulfilled;;;
#42473;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;;;
#42472;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;39990;3332184238;fulfilled;Lo Espejo;SANTIAGO;RM
#42472;;;;;;;;;1;Botin Paris Burdeo Premium - Burdeo / 38;9990;39990;8172078538;fulfilled;;;
#42471;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Sandalia Hortensia Negro Premium - Negro / 37;9990;39990;0011072037;fulfilled;Macul;SANTIAGO;RM
#42470;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Zapatilla Catalina Black Premium - Negro / 38;9990;39990;0001282038;fulfilled;Santiago;'177073806;RM
#42470;;;;;;;;;1;Zapatilla Tokio Orange Premium - Naranja / 38;9990;49990;9501055338;fulfilled;;;
#42469;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Azalea Negro Premium - Negro / 38;9990;39990;0007072038;fulfilled;Las Condes;'7580032;RM
#42468;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;fulfilled;ConcepciÃ_n;'4060992;BI
#42467;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Zapatilla Catalina Beige Premium - Beige / 38;9990;29990;0001284438;fulfilled;Tome;;BI
#42466;Pagado;Sin despacho;CLP;44980;0;44980;0;Retiro en tienda;1;Sandalia Negro Delux - Negro / 36;24990;;163-36;pending;Recoleta;'8420000;RM
#42466;;;;;;;;;1;Sandalia Mari 6159 Negro Delux - Negro / 37;19990;24990;159-37;pending;;;
#42465;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Ambar  Negro  Premium - Negro / 35;9990;29990;0400072035;fulfilled;La florida;SANTIAGO;RM
#42464;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Sandalia Azalea Multicolor Premium - Multicolor / 36;9990;39990;0007075236;fulfilled;Ã‘uÃ±oa;SANTIAGO;RM
#42464;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;39990;0011071039;fulfilled;;;
#42464;;;;;;;;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;;;
#42463;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 37;9990;39990;0017072037;fulfilled;Pedro Aguirre Cerda ;SANTIAGO;RM
#42462;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;39990;0080072038;fulfilled;Recoleta;SANTIAGO;RM
#42462;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;34990;1001202038;fulfilled;;;
#42461;Pagado;Despachado;CLP;19980;3990;23970;0;Despacho Region Metropolitana;1;Botin Michigan Taupe Premium - Taupe / 38;9990;39990;6134074238;fulfilled;Melipilla;'9581061;RM
#42461;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 39;9990;39990;4706078539;fulfilled;;;
#42460;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 36;9990;39990;3332184236;fulfilled;Casablanca;CASABLANCA;VS
#42459;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Botin Valencia Negro Premium - Burdeo / 38;9990;39990;3905058538;fulfilled;Limache;;VS
#42459;;;;;;;;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;39990;0200071038;fulfilled;;;
#42459;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;;;
#42458;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Botin Brucelas Verde musgo Premium - Verde musgo / 37;9990;36990;9451078437;fulfilled;Vitacura;SANTIAGO;RM
#42457;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Sandalia Naroa Blanco Premium - Blanco / 37;9990;39990;0100071037;fulfilled;Quirihue;QUIRIHUE;NB
#42457;;;;;;;;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;44990;1022289038;fulfilled;;;
#42456;Pagado;Despachado;CLP;0;0;0;19980;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;29990;0400072038;fulfilled;Pichilemu;Pichilemu;LI
#42456;;;;;;;;;1;Sandalia Julieta Rojo;9990;;;fulfilled;;;
#42455;Pagado;Despachado;CLP;16980;19990;36970;22980;Despacho Region;1;Botin Alaska Negro Premium - Negro / 39;9990;39990;4706182039;fulfilled;Concepcion ;CONCEPCION;BI
#42455;;;;;;;;;1;Botin Bucarest Negro Premium - Negro / 39;9990;39990;3332182039;fulfilled;;;
#42455;;;;;;;;;1;Botin Bucarest Taupe Premium - Taupe / 39;9990;39990;3332184239;fulfilled;;;
#42455;;;;;;;;;1;Botin Houston Negro Premium - Negro / 39;9990;39990;3968052039;fulfilled;;;
#42454;Pagado;Despachado;CLP;19980;12990;32970;0;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;49990;1000071039;fulfilled;San Carlos;SANCARLOS;NB
#42454;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;34990;1001202039;fulfilled;;;
#42453;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 38;9990;29990;0100071038;fulfilled;Santiago;'4090669;RM
#42453;;;;;;;;;1;Botin Houston Negro Premium - Negro / 38;9990;39990;3968052038;pending;;;
#42452;Pagado;Despachado;CLP;69930;29990;99920;0;Despacho Regiones;1;Sandalia Iris Negro Premium - Negro / 36;9990;39990;0017072036;fulfilled;Hualpen;CONCEPCION;BI
#42452;;;;;;;;;1;Zapatilla Chester Blanco Premium - Blanco / 35;9990;49990;1000071035;fulfilled;;;
#42452;;;;;;;;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;34990;1001201037;fulfilled;;;
#42452;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;;;
#42452;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 36;9990;34990;1001202036;fulfilled;;;
#42452;;;;;;;;;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;34990;1001202037;fulfilled;;;
#42452;;;;;;;;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;29990;0400072038;fulfilled;;;
#42451;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;44990;1838072037;fulfilled;MaipÃº;SANTIAGO;RM
#42450;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;39990;0003284439;fulfilled;Melipilla;;RM
#42450;;;;;;;;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;39990;0001282039;fulfilled;;;
#42450;;;;;;;;;1;Zapatilla Bruselas Negro Premium - Negro / 39;9990;39990;1010072039;fulfilled;;;
#42449;Pagado;Despachado;CLP;19980;0;19980;0;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;39990;0080072040;fulfilled;Las condes;SANTIAGO;RM
#42449;;;;;;;;;1;Sandalia Hortensia Blanco Premium - Blanco / 40;9990;39990;0011071040;fulfilled;;;
#42448;Pagado;Despachado;CLP;29970;12990;42960;0;Despacho Region;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;29990;3611074436;fulfilled;Pichilemu;PICHILEMU;LI
#42448;;;;;;;;;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;39990;3638077437;fulfilled;;;
#42448;;;;;;;;;1;Zapatilla Coco Animal Premium - Negro / 38;9990;39990;3611075238;fulfilled;;;
#42447;Pagado;Despachado;CLP;6990;12990;19980;22980;Despacho Region;2;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;34990;1001201038;fulfilled;Coronel;'4122041;BI
#42447;;;;;;;;;1;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;29990;0002281038;fulfilled;;;
#42446;Pagado;Despachado;CLP;29970;0;29970;0;Retiro en tienda;1;Botin Tijuana Burdeo Premium - Burdeo / 38;9990;39990;0020078538;fulfilled;Santiago;'8320113;RM
#42446;;;;;;;;;1;Zapatilla Moscow Negro Premium - Negro / 36;9990;44990;1838072036;fulfilled;;;
#42446;;;;;;;;;1;Botin Nueva Orleans  Negro Premium - Negro / 36;9990;39990;6001202036;fulfilled;;;
#42445;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Hortensia Negro Premium - Negro / 37;9990;39990;0011072037;fulfilled;Renca;SANTIAGO;RM
#42444;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 40;9990;39990;0017072040;fulfilled;Las Condes;;RM
#42443;Pagado;Despachado;CLP;14990;0;14990;0;Retiro en tienda;1;Zapatilla Frankfurt Blanco Premium - Blanco / 35;14990;34990;1001201035;fulfilled;MaipÃº ;SANTIAGO;RM
#42442;Pagado;Despachado;CLP;29970;9990;39960;0;Despacho Region Metropolitana;1;Sandalia Nala Negro Premium - Negro / 37;9990;32990;1018072037;fulfilled;Quilicura;'946389028;RM
#42442;;;;;;;;;1;Botin Houston Negro Premium - Negro / 38;9990;39990;3968052038;fulfilled;;;
#42442;;;;;;;;;1;Botin Edimburgo Negro Premium - Negro / 37;9990;39990;3306182037;fulfilled;;;
#42441;Pagado;Despachado;CLP;9990;8290;18280;0;Despacho Region;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;39990;6001202038;fulfilled;La UniÃ_n;LAUNIÃ“N;LR
#42440;Pagado;Despachado;CLP;9990;3990;13980;0;Despacho Region Metropolitana;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;39990;0011072035;fulfilled;Providencia;SANTIAGO;RM
#42439;Pagado;Despachado;CLP;11990;12990;24980;22980;Despacho Region;1;Botin Paris Burdeo Premium - Burdeo / 36;9990;39990;8172078536;pending;Coronel;'161562580;BI
#42439;;;;;;;;;1;Botin Alaska Burdeo Premium - Burdeo / 37;9990;39990;4706078537;fulfilled;;;
#42439;;;;;;;;;1;Zapatilla Pekin 2  Beige Premium - Beige / 37;14990;39990;0003284437;fulfilled;;;
#42438;Pagado;Despachado;CLP;9990;0;9990;0;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 36;9990;39990;0017072036;fulfilled;Providencia;SANTIAGO;RM
